title,description,genres,meta_score,user_score,developer,platform,release_date,rating
MAD AGE & THIS GUY,"Mix of Bomberman and Steam Punk puzzle game with pixelart graphics and crazy piano music. Did I mention bombs and explosions? Yes, more fire, explosions and bombs. Mad Age & This Guy is a dynamic arcade game that combines many elements from the best classic games you remember and love.","Genre(s): Puzzle, Action",,tbd,Atomic Wolf,PlayStation 4,"Jan 30, 2020",E
MAD GAMES TYCOON,"Form your own game studio in the early 1980s starting in a small garage. Develop your own game concepts, create a team and develop megahit video games. Research new technologies, train your staff, upgrade your offices, moving up to bigger and better locations. Expand your business and dominate the world market for video games!","Genre(s): Strategy, Management, Business / Tycoon",,tbd,Eggcode,PlayStation 4,"Nov 14, 2019",E
MAD MAX,Mad Max places players in the role of a lone warrior who must embark on a journey to reclaim his stolen interceptor from a deadly gang of marauders.,"Genre(s): General, Action, Action Adventure, General, Open-World",69.0,7.9,Avalanche Studios,PlayStation 4,"Sep 1, 2015",M
MAD RAT DEAD,"A rat's dream has been left unfulfilled before his death... That is, until he gets a second chance at life! Granted the opportunity to redo his last day on Earth, the player must utilize rat's newfound power to pump his heart in time with the music, lest his time runs out. Mad rat dead combines platformer action and rhythm mechanics to have players keep their eyes and ears peeled at all times.","Genre(s): Action, Rhythm, Music",69.0,7.3,Nippon Ichi Software,PlayStation 4,"Oct 30, 2020",T
MAD RUNNER,"The world is flooded.
You must escape safely without drowning.
Mad Runner is a difficult game full of excitement.
Unusual obstacles are applied to each stage under its own theme throughout various stages.
All you have to believe is your sense! Enjoy the high-level run game!

Various themes and obstacles applied to each stage
Animation of unique characters. Simple game rules.
Find a hidden path and earn items.","Genre(s): Action, Platformer, 3D",,tbd,PARK ESM,PlayStation 4,"Jun 23, 2020",E
MAD TOWER TYCOON,"In ""Mad Tower Tycoon"" you have the freedom to build a 100 story skyscraper and include the elements you want to make it succeed; restaurants, cinemas, underground garages or even a zoo. Satisfy potential visitors by choosing the best attractions for your winning plan. The classic construction gameplay challenges you to gain the coveted ""six-star award"" for your skyscraper. The goal is to complete construction while renting all offices, apartments and shops across a towering 100 floors.","Genre(s): General, Strategy, Management, Business / Tycoon",,tbd,Raylight Games Srls,PlayStation 4,"Nov 24, 2020",E
MADDEN NFL 15,"New defense features and mechanics allow fans to confront their rivals with an arsenal of new pass rush moves, new open-field tackling mechanics, two new defensive cameras and more. For the first time, you can determine exactly when the ball-carrier is in your tackling range, and choose either a conservative tackle or try for a high-risk, high-reward aggressive take-down. Further, new mechanics to jump the snap, cajole blockers off-balance and disrupt the backfield make it more interesting to play as a defensive lineman or blitzing linebacker. What's more, enhanced defensive AI means that your teammates will better know their assignments and be in position to make a play, allowing players to be more aggressive, with the knowledge that their teammates have their back.","Genre(s): Sports, Traditional, Team, Football, Sim",81.0,6.0,EA Sports,PlayStation 4,"Aug 26, 2014",E
MADDEN NFL 16,"Whether playing alone or online, your mission to build an NFL dynasty begins with Connected Franchise. Interact and build your team with more control with Game Prep. Want to develop your backup QB? Between matchups, spend extra time on him each week to earn training points without having to force him into the real games before he is ready. Build your teams' confidence through performance and front office transactions. Balance keeping player's confidence up, to increase abilities and build player XP.","Genre(s): Sports, Football, Sim, Team",83.0,5.7,EA Sports,PlayStation 4,"Aug 25, 2015",E
MADDEN NFL 17,"Madden NFL 17 Franchise = Take your team all the way and put yourself at the center of your team’s Championship run in Franchise mode, delivering new ways to play and more decisions to make. Added features include the practice squad, full-player editing, and the in-game ticker that keeps you updated with scores from around the league. Know your opponents’ tendencies every week, then pick the right drills to attack and counter those tendencies in game. This new level of strategy promises to deliver more variety and more fun when preparing for your next opponent, whether it’s a user or a computer simulated player. [Electronic Arts]","Genre(s): Sports, Team, Football, Sim",82.0,4.1,EA Sports,PlayStation 4,"Aug 23, 2016",E
MADDEN NFL 18,"Madden NFL 18 takes a significant visual leap with the power of the Frostbite engine. See stunning new stadium exteriors surrounded by vast cityscapes and watch the spectacle of NFL gameday come to life in the most photorealistic game to date. Play each matchup to your specifications by selecting from three new Play Styles or play the best real world match ups each week in Play Now Live! With the introduction of even more ways to play, coupled with your modes, Madden Ultimate Team and Franchise, this is Madden like you've never seen before.","Genre(s): Sports, Team, Football, Sim",82.0,3.5,Electronic Arts,PlayStation 4,"Aug 22, 2017",E
MADDEN NFL 19,"Gameplay in Madden NFL 19 was developed with two primary objectives: 1. Player Control across the field; 2.Immersive NFL Experience from start to finish. To achieve these objectives, EA's goal is to deliver the most significant animation upgrade in Madden history. Madden NFL 19 introduces a package of features known as Real Player Motion – featuring authentic player movement, more player control and responsiveness, and player signature behaviors that will immerse players into the NFL each and every game. [Electronic Arts]","Genre(s): Sports, Team, Football, Sim",80.0,2.0,EA Tiburon,PlayStation 4,"Aug 10, 2018",E
MADDEN NFL 19 / FIFA 19,,"Genre(s): Miscellaneous, Compilation",,tbd,EA Sports,PlayStation 4,"Nov 13, 2018",E
MADDEN NFL 20,"Take the journey of an NFL superstar. Create a college quarterback and dominate the College Football Playoff, then impress the scouts at the NFL Combine. Find out where your story begins at the NFL Draft, and then fight to prove you belong in the league. Last long enough and you just might leave a legacy and even play in a few Pro Bowls. This new and customizable career campaign is all about you, with personalized playable scenarios, events, and dynamic challenges. The choices you make early on will affect how your career pans out.","Genre(s): Action, Sports, General, Team, Football, Sim",76.0,1.4,Electronic Arts,PlayStation 4,"Jul 30, 2019",E
MADDEN NFL 20 / FIFA 20,,"Genre(s): Miscellaneous, Compilation",,tbd,EA Sports,PlayStation 4,"Dec 15, 2019",E
MADDEN NFL 21,Innovative new gameplay mechanics in Madden NFL 21 deliver advanced levels of control and inspire creativity. Get crafty with the all-new Skill Stick that allows for enhanced precision on both sides of the ball. Push the limits of your legacy in Face of the Franchise: Rise To Fame. The new playable documentary career mode offers all-out levels of agency and depth throughout your journey to the Hall of Fame. Pull up for a brand-new season of Ultimate Team content as you earn rewards to finesse your depth chart and flex your fantasy roster on the competition. Your favorite NFL teams’ playbooks are updated in Play Now and Franchise based on new schemes and new plays utilized during the real-life NFL season. [Electronic Arts],"Genre(s): Sports, Team, Football, Sim",63.0,0.3,EA Sports,PlayStation 4,"Aug 25, 2020",Stadia
MADDEN NFL 22,"There will be more detailed staff management and skill tree progression systems, with comprehensive weekly game strategy that integrates into your gameplan. Through the regular season and off-season, new scenarios will keep things fresh as you weigh various risks and rewards to make the right decisions for your team. Plus, Franchise will see improvements throughout the year via three Live Service updates. Our first live service update targeting September to release is one of your top requested features, Player Scouting. Keep an eye out for more Gridiron Notes as each Live Service update rolls in. The Yard is back with a new challenge-based Solo campaign. You can now visit new fields located on gorgeous beaches and beautiful mountain landscapes across the world, battle boss characters with unmatched NFL talents, and unlock celebrations and items for your avatar. Plus, a new ranked mode can allow for you competitive Yard players out there to test your skills against one another and earn rewards. Face of the Franchise returns - and this time with more customization. The mode lets you shape your story as a quarterback, wide receiver, running back, or (for the first time ever) a linebacker striving to reach NFL superstardom and become more than the game. You’ll start out prepping for the NFL and experiencing flashbacks to your most pivotal college football moments. You’ll then take the stage on Draft Day and begin the once in a lifetime NFL journey, playing every game of your rookie season, rising to the top all based on the choices you make. An all-new Player Class and progression system also lets you choose your skills, ratings, and unique attributes with even more customization options to realistically craft your avatar. You can also level up this year by sharing progression between The Yard and the all-new Face of the Franchise: Unite We Rise, so you never miss a beat. Superstar KO is back again in Madden NFL 22 with a co-op eliminator mode. You’ll be able to play quick games in unique stadiums with fan favorite house rules and icons of football culture. Authentic NFL teams, various stadiums and rosters will also be available for the first time.","Genre(s): Sports, Team, Football, Sim",,0.5,EA Tiburon,PlayStation 4,"Aug 17, 2021",Stadia
MADDEN NFL 23,"FRANCHISE - Call the shots from the front office as you lead your Madden NFL 23 Franchise to the top. New athlete motivations like salary demands factor into contract negotiations and add to the drama of NFL free agency. FACE OF THE FRANCHISE - Play your way into the history books in Madden NFL 23. The League drops you into your fifth NFL season, and you're seeking a fresh start as you negotiate a one-year deal with a new team and strive for a legendary career. ULTIMATE TEAM - Develop your dream fantasy roster of current NFL superstars, Hall of Fame legends, and more. Keep improving your Madden 23 Ultimate Team roster all season through simplified team-building and convenient competition. [Electronic Arts]","Genre(s): Sports, Team, Football, Sim",,1.0,EA Tiburon,PlayStation 4,"Aug 16, 2022",E
MADDEN NFL 25,"See every nuance of a player’s face, equipment, and clothing as the line blurs between the players in the game and their real-life counterparts. Up to 4x the texture resolution breathes new life into stadiums, crowds, the field, and even the ball itself. Combined with high-fidelity animations that deliver smooth, authentic-looking player interactions, Madden NFL 25 promises to deliver Next Definition visuals.

All-new Player Sense unlocks the human element in Madden NFL. For the first time, players scan the field, anticipate situations before they happen, and maneuver with instincts and awareness. The ability to make up to 50x as many contextual calculations brings intelligent ballcarriers and defenders to life, as they sense obstacles and react on the fly. Ballcarriers leap over fallen players, blitzing linebackers slide past teammates on their way to the QB, and so much more, combining the physical aspects of football with the mental.","Genre(s): Sports, Traditional, Team, Football, Arcade, Arcade, Sim",74.0,5.3,EA Sports,PlayStation 4,"Nov 12, 2013",E
