title,description,genres,meta_score,user_score,developer,platform,release_date,rating
OCTOPATH TRAVELER,"Eight travelers. Eight adventures. Eight roles to play in a new world brought to life by Square Enix. Explore each traveler's story and use their abilities in and out of battle. Will you expand your horizons as the Merchant or track down a traitor as the Warrior? Where will you go? Who will join you? You alone can choose your path.

Step into the shoes of a traveler to inherit their struggles and strengths. Use each character's special abilities to interact with the world and enhance your tactics in turn-based battles. The Dancer's alluring charm leads followers into battle, whereas the Apothecary can mix items to heal allies or unleash explosive attacks. Discover enemy weaknesses and target them to break through their defenses. Sore Boost Points each turn and spend them at strategic times to strengthn abilities, chain attacks, or provide aid. Choose the path you wish to walk and discover what lies beyond the horizon.

* Explore multiple, distinct RPG adventures in a world created by Square Enix
* Choose from eight characters, each with their own distinct story
* The path you choose will affect where your adventure ends
* Deep, strategic turn-based combat with a layered battle system
* Music and visuals inspired by retro RPGs, brought to life with modern touches","Genre(s): Role-Playing, Japanese-Style",N/A,7.6,Acquire,Stadia,"Apr 28, 2020",T
OLYMPIC GAMES TOKYO 2020: THE OFFICIAL VIDEO GAME,"Join the fun!

The Olympic Games are back, and this time it's your chance for glory! Whether you play with friends, family, or go for gold on the global leaderboards, this is a party game that anyone can pick up and enjoy!

Prepare to unleash the competitor within as you create your athlete, customize their skills and pick the perfect costume. Why settle for standard sportswear when you can take center stage as a pirate, astronaut or cowboy?

Choose between 18 fun-fueled sporting eventsfrom Tennis and Football to the 100m, Basketball and Boxingthere's always a record to beat and a score to settle.

Going for gold has never been this much fun!","Genre(s): Sports, Individual, Athletics",N/A,6.9,Sega,Stadia,"Jun 22, 2021",E10+
ONE HAND CLAPPING,"One Hand Clapping is a 2D platformer that invites you to sing into your microphone to solve musical puzzles and discover the power of your voice as it changes the world.

This exceptionally unique game provides you the freedom to express yourself through its mechanics, helping you build confidence in both your singing voice and the voice within you. The world of One Hand Clapping is full of vibrant landscapes and mysterious characters portrayed through a warm, minimalist aesthetic that inspires self-expression without overwhelming the senses.","Genre(s): Action, Adventure, General, Platformer, 2D",N/A,tbd,Bad Dream Games,Stadia,"Jul 14, 2020",N/A
ONE PIECE: WORLD SEEKER,"Leave your compass behind and join Luffy as he embarks on a brand new action-packed adventure where you can experience the powers of the legendary Gum-Gum fruit to uncover hidden secrets on an original, never-before-seen island! Time to set sail!

The Straw Hat Pirates arrive on a mysterious island known only as 'Prison Island' and they're soon caught up in a dramatic story full of twists and turns. Includes original characters designed by Eiichiro Oda himself!

Face off against some of Luffy's well-known enemies from the ONE PIECE series. Use his Gum-Gum Fruit powers and powerful Haki abilities to take them down!","Genre(s): Action Adventure, Open-World",N/A,8.1,Ganbarion,Stadia,"Jul 22, 2021",T
ORCS MUST DIE! 3,"Orcs Must Die! 3 ushers orc-slaying mayhem to a previously unimaginable scale. All new War Scenarios pit players and their friends against the largest orc armies ever assembled. Mountable War Machines give players the essential firepower to heave, stab, carbonize, and disarticulate the abominable intruders. Orcs Must Die! 3 is the long-awaited successor to the award-winning series.","Genre(s): Strategy, Real-Time, Defense",73,7.7,Robot Entertainment,Stadia,"Jul 14, 2020",T
OUTCASTERS,"Curve your shots and be the last player standing in this adorably frantic, fast-paced eight player combat game that tests your speed and creativity.

Outcasters is a chaotic multiplayer combat game for you and up to 8 players.

Battle your way across arenas and curve your shots to creatively defeat your opponents. With customisable Outcasters and all sorts of power-ups it’s a chaotically fun multiplayer arena game that gives a hook-shot an all new meaning. Only on Stadia.","Genre(s): Miscellaneous, Party / Minigame",74,7.7,Splash Damage,Stadia,"Dec 1, 2020",E10+
OUTRIDERS,"Outriders is a 1-3 player co-op RPG shooter set in an original, dark and desperate sci-fi universe. As mankind bleeds out in the trenches of Enoch, you'll create your own Outrider and embark on a journey across the hostile planet. With rich storytelling spanning a diverse world, you'll leave behind the slums and shanty towns of the First City and traverse forests, mountains and desert in the pursuit of a mysterious signal. Combining intense gunplay with violent powers and an arsenal of increasingly twisted weaponry and gear-sets, Outriders offers countless hours of gameplay from one of the finest shooter developers in the industry People Can Fly.","Genre(s): Action, Shooter, Third-Person, Arcade",N/A,4.0,People Can Fly,Stadia,"Apr 1, 2021",M
OUTRIDERS WORLDSLAYER,"OUTRIDERS is a story driven RPG-Shooter that will put the player in the shoes of an Outrider, the last hope of the human race trapped on Enoch, a dangerous and untamed planet. The campaign can be played entirely in single player, or in co-op with up to three players. Outriders Worldslayer is a new expansion that takes place directly after the events of the main campaign. In it, you and up to 2 other players must travel to the far reaches of Enoch to battle a new threat known as Ereshkigal, a dark overlord, and the main villain of the expansion.","Genre(s): Action, Shooter, Third-Person, Arcade",N/A,tbd,People Can Fly,Stadia,"Jun 28, 2022",N/A
OUTWARD,"You are not a god, nor a chosen one. The path before you is fraught with perils.

Outward delivers an immersive RPG experience coupled with survival gameplay, offering a deeply-rewarding challenge for the most avid gamers.
As an ordinary adventurer, you'll not only have to hide or defend yourself against threatening creatures, but also brave the hazardous environmental conditions, protect yourself against infectious diseases, make sure you get enough sleep, and stay hydrated. Embark on perilous expeditions across untamed lands to reach new cities, undertake varied missions and discover hidden dungeons crawling with formidable enemies.

In order to survive in the dazzling yet deadly world of Aurai, you'll have to be cunning, clever and prepared. Devise diverse strategies to defeat your foes and don't neglect your basic needs, sharing your journey with a friend, locally or online.

* Survive in the wilds as you explore the land
* Play solo or cooperatively, split screen locally or online
* Ritualistic, step-by-step approach to spellcasting
* Constant auto-saving means you must live with your decisions
* Encounter dynamic defeat scenarios
* A unique experience with every playthrough","Genre(s): Action Adventure, Open-World",N/A,tbd,Nine Dots Studio,Stadia,"Nov 30, 2020",N/A
OVERCOOKED! ALL YOU CAN EAT,"Overcooked!, Overcooked! 2 and all additional content are blended together and remastered in this delicious definitive edition!

Enjoy hundreds of levels of cooperative cooking chaos across increasingly perilous and obscure kitchens.","Genre(s): Miscellaneous, Compilation",N/A,tbd,Ghost Town Games Ltd.,Stadia,"May 5, 2022",N/A
PAC-MAN: MEGA TUNNEL BATTLE,"Prove your mettle in the world’s biggest simultaneous multiplayer PAC-MAN experience! Jump into 64-player games and show everyone who's the leader of the PAC! Invade other players' mazes, eat their dots and power ups - even other players! - and dominate the mazes! But watch out: viewers can vote on power-ups that can cause you - or your opponents! - to stumble on the field and be eliminated from battle! Invade, defend, and rack up high scores across a field of 64 interconnected mazes. Take advantage of brand-new power-ups, spy on neighboring boards, and much more! Spectator interactivity means even viewers are part of all the thrilling action! And customize your PAC-MAN and your home maze with fun skins to show off unique looks!","Genre(s): Action, Arcade",67,6.5,Bandai Namco Games,Stadia,"Nov 17, 2020",E
PANZER DRAGOON (REMAKE),"A new, remade version of the Panzer Dragoon game true to the original, with improved graphics and controls, that suit modern gaming standards!

On a far, lone planet, you encounter two dragons awakened from the ancient times. Armed with a deadly gun from the past, and the guidance of your armored blue dragon, you must fulfill your destiny and keep the Prototype Dragon from reaching the Tower or die trying.

Features:

* Pilot through seven unbelievably realistic levels ranging from tropical blue ocean cities to intricate subterranean ruins.
* Fight the Prototype Dragon who appears together with evil giant dragonflies, frightening man-sized wasps, giant sandworms, and lethal flying battleships.
* Attack approaching from all sides enemies quickly and without mercy, with improved 360-degree controls and lock-on targeting.","Genre(s): Action, Shooter, Rail",N/A,5.8,MegaPixel Studio,Stadia,"Jun 1, 2020",T
