title,description,genres,meta_score,user_score,developer,platform,release_date,rating
PURE FUTBOL,"(Also known as ""Pure Football"" in the UK/EU) Stop watching from the stands and discover what it’s like to play real soccer – raw and unfiltered. Through close-up camera angles and stunning audio & visual treatments, Pure Futbol captures the true on-field emotions. [Ubisoft]","Genre(s): Sports, Traditional, Team, Soccer, Sim, Arcade, Arcade",46.0,7.3,Ubisoft Vancouver,PlayStation 3,"Jun 1, 2010",E
PUZZLE AGENT,"As the government's sole Puzzle Agent, Tethers has his hands full: the strange case of Scoggins plunges him into a mystery that will challenge every ounce of his expertise, and possibly his very wits too. Tethers must overcome brainteasers at every turn, including mazes, logic puzzles and riddles. He soon realizes that these - along with the clinically pre-occupied townspeople, secret societies, and mysterious sounds from the forest - are intimately connected to the core conundrum. And what's with the gnomes?","Genre(s): Miscellaneous, Puzzle, Puzzle, General, Puzzle, General",66.0,5.0,Telltale Games,PlayStation 3,"Apr 19, 2011",
PUZZLE CHRONICLES,"[Playstation Network] Enter the dark and savage lands of the Ashurin Empire as you battle to avenge the atrocities the Empire brought upon your tribesmen in Puzzle Chronicles. On your heroic quest to topple the Empire, fight fierce beasts and battle-hardened warriors in this new puzzle/role-playing hybrid game. Featuring an active puzzle combat mechanic, deep story, and robust character development, Puzzle Chronicles brings you into the next era of puzzle RPGs. [Konami]","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action",,tbd,Konami,PlayStation 3,"Apr 22, 2010",E10+
PUZZLE DIMENSION,Puzzle Dimension is a 3D puzzle game.,"Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",79.0,tbd,Doctor Entertainment,PlayStation 3,"Jun 28, 2011",
PUZZLE QUEST: CHALLENGE OF THE WARLORDS,"Four New Hero Professions - Bard, Rogue, Ranger, Warlock. An entirely new part of Agaria to explore with all new quests. More than 50 New Spells including Bullseye, Corruption, Darkness, King of Thieves, Song of Pain and more. More than 40 New Magic Items including the Stormhammer, Stormshield, Darkblade and Dragonslayer. New Monsters. New Bosses. New original Music. [D3 Publisher]","Genre(s): Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching",,tbd,Vicious Cycle,PlayStation 3,"Oct 9, 2008",E10+
PUZZLE QUEST: GALACTRIX,"Enjoy a new board, new weapons, new tactics and more in this incredibly addictive puzzle gameboard battle. Collect a fleet of customizable spaceships, which endow your player with new skills and abilities, and fight in over 150 battles. Save the galaxy in your custom-made fleet of starships. Manipulate the puzzle gems in zero gravity on an all-new hexagonal puzzle board. Battle across the galaxy in multiplayer wars and compete for rankings in online leaderboards. Short, easy pick-up and play battles, with incredible depth and RPG-style character building.","Genre(s): Miscellaneous, Puzzle, Puzzle, Puzzle, Matching, Matching",72.0,tbd,Infinite Interactive,PlayStation 3,"May 7, 2009",E10+
PUZZLEGEDDON,"[Playstation Netowrk] Set in an array of galaxies, Puzzlegeddon features a clever mix of puzzle, action and strategy in a game that is fast-paced and addictive. Compete for the top spot on the planet by creating multiple combos for the quickest way to gather enough resources to blast your enemies out of this world! Or, if you find yourself on the perilous poisonous planet, solve brainteasers to rapidly get your way back onto the battlegrounds. You can battle up to five players in a variety of galaxies in this stylish and quirky puzzle brawler.","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action",52.0,tbd,Tecmo,PlayStation 3,"Dec 17, 2009",E
Q*BERT,"[Downloadable Game] Relive the 80s with this retro arcade hit. Q*bert, the colorful, loveable Noser jumps into High Definition on the PS3. Score points by hopping around the pyramid and changing the cube colors...but keep an eye out for Q*bert's springy nemesis, Coily, and his dastardly friends. [Sony Online Entertainment]","Genre(s): Action, General, General, Arcade",,tbd,Gottlieb,PlayStation 3,"Feb 22, 2007",E
Q*BERT: REBOOTED,"Q*bert is Back @!?@!

One of the most critically acclaimed and commercially successful arcade games of the 1980s is back in its classic pixel perfect 2D form, and a re-imagined Rebooted version with state of the art 3D game-play and graphics that remain faithful to the original concept. Now optimized for PS3, PS4 and 'PS VITA', both versions are exciting twitch games requiring keen puzzle solving skills and logic

First introduced in 1982 by Gottlieb, Q*bert was critically-acclaimed and went on to become one of the most successful arcade game of all time (behind Pac-Man and Donkey Kong). It inspired home versions of cabinets, a variety of Q*bert merchandise, numerous copycat games and even an animated TV series.

Q*bert Classic stays true to the original in all its jagged 2D pixel art glory, now optimized for PS3, PS4 and PS VITA. As the title grawlix spewing character, players jump around an isometric cube pyramid and convert each blocks color while avoiding familiar adversaries Coily, Ugg, Slick, Sam, Wrong Way and Red Ball. Levels become progressively harder with more enemies blocking your path and the tiles requiring multiple jumps to change to the required color.

Q*bert Rebooted takes the arcade classic and catapults it into the 21st century 3D game play that takes full advantage of todays technologies yet remains faithful to the original Q*bert. Featuring hexagonal blocks instead of squares, Q*bert Rebooted introduces new enemies, playable characters, power-ups, traps, gem collecting, multiple characters, downloadable content and new ways to play.

-Level Select replay all previously unlocked levels and track progress against friends
-New Playable Characters introducing Q*zard, Q*bertha, Q*bot, Q*zilla, Q*tee, Q*knight and Q*nicorn, all based on the original Q*bert form
-3 New Enemies the classic cast of adversaries are joined by new enemies Homer, Uppercut and Treasure Chest","Genre(s): Action, General, Arcade",,tbd,LOOT Entertainment,PlayStation 3,"Feb 17, 2015",
Q.U.B.E. DIRECTOR'S CUT,"Q.U.B.E: Director's Cut is a brain-twisting first-person puzzler. Using special high-tech gloves, you manipulate the environment around you build bridges, shift walls, open new paths - in order to journey deep into a mysterious giant cube hurtling through space towards Earth and destroy it from within before it eradicates all life on our planet! This Directors Cut version contains an all new story and dialogue by the award-winning writer Rob Yescombe, and Against the Qlock time trials levels that will test your puzzle-solving skills as well as your speed and adaptability.
- Story by the award-winning Rob Yescombe
- Challenging and unusual puzzles
- New time-trial mode with 10 levels
- Brand new original music score","Genre(s): Puzzle, Action, Logic",,tbd,Toxic Games,PlayStation 3,"Jul 21, 2015",
QLIONE,"Perhaps one of the most visually imaginative titles ever to emerge onto the doujin game scene, QLIONE is one of those games you must actually see to appreciate the aesthetic beauty of its overall look. In a strange other-worldly liquid space environment that's somewhat akin to watching colonies of microbes flagellating underneath a microscope, combined with the geometric entities reminiscent of the shooter game ""Tempest,"" this game will have you marveling at the overall designs while at the same time dodging constant enemy assault at every stage.","Genre(s): Action, Shooter, Shooter, Beat-'Em-Up, Static, 2D, Static, Shoot-'Em-Up, Top-Down",,tbd,Rockin' Android,PlayStation 3,"Dec 7, 2010",
QLIONE 2,,"Genre(s): Action, Shooter, Shooter, Static, Static, Shoot-'Em-Up, Top-Down",,tbd,Rockin' Android,PlayStation 3,"Dec 7, 2010",
QLIONE EVOLVE,"In Qlione Evolve, players enter a physics-based, liquid world as a lone microbe striving to collect protein orbs and evolve. It's ""survival of the fittest"" and effectively releasing bombs and traps to defeat enemies is the key to survival.","Genre(s): Action, Miscellaneous, Beat-'Em-Up, Compilation",,tbd,Rockin' Android,PlayStation 3,"Dec 7, 2010",
QUANTUM CONUNDRUM,"In Quantum Conundrum, players take on the role of a 12-year old nephew to the eccentric Professor Fitz Quadwrangle (Professor Q). Upon entering the Professorï¿½s vast, highly customized mansion, players quickly realize their uncle has gone missing. In order to find him, players will need to use an Interdimensional Shift Device, allowing them to manipulate space and objects. While on the journey, becoming adept at switching between dimensions will help them trek from one bizarre room to the next. It might sound easy enough, but itï¿½s a tall order for a 12-year old in a vast, kooky mansion! Once players start shifting between dimensions, theyï¿½ll soon discover physics is on their side!","Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",79.0,7.2,Airtight Games,PlayStation 3,"Jul 10, 2012",
QUANTUM CONUNDRUM: DESMOND DEBACLE,"Power up your Inter-Dimensional Shift Device and get ready for a brand new adventure in an unexplored wing of Quadwrangle Manor. Experience Desmond, the drinking bird, as youve never seen him before in even more brain twisting and complex puzzles! The Desmond Debacle provides hours of inter-dimensional puzzle solving. Download it today!","Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",,tbd,Airtight Games,PlayStation 3,"Aug 14, 2012",
