title,description,genres,meta_score,user_score,developer,platform,release_date,rating
PAWS & CLAWS REGAL RESORT,"In Paws & Claws Regal Resort, players can mix business with their love for animals by building and managing the finest pet resort while also caring for guests' pets. In the game, players can expand their resort with six types of animals – dogs, cats, horses, hamsters, birds, and rabbits - and optimize their experience by feeding, bathing and exercising the animals. As a resort becomes more popular, upgrades will be necessary to keep the animals happy, so players will need to venture into town to purchase supplies. If players are too busy caring for the animals and cannot go to town for supplies, they can read up on facts about each animal and take quizzes in order to unlock upgrades for the resort.","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",N/A,tbd,THQ,N/A,"Jul 13, 2010",N/A
PAWS & CLAWS: BEST FRIENDS - DOGS & CATS,"In ""Dogs & Cats Best Friend"" you have the unique opportunity to play with and cuddle Dalmatian, Husky, German Shepherd and Retriever puppies and Siamese, Maine Coon, British Blue And Domestic cats and to teach them lots of fun tricks, with a little patience they will obey your every word.","Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",N/A,tbd,Sproing Interactive Media,N/A,"Oct 3, 2007",N/A
PAWS & CLAWS: MARINE RESCUE,"Paws & Claws Marine Rescue has you diagnose, treat, and care for injured animals.","Genre(s): Action, Simulation, General, General, Virtual, Career",N/A,tbd,THQ,N/A,"Jan 25, 2011",N/A
PAWS & CLAWS: PAMPERED PETS,Luxury and extravagance are the way of life at the Paws & Claws Pampered Pets Spa.,"Genre(s): Simulation, Miscellaneous, General, General, Virtual, Pet",N/A,tbd,THQ,N/A,"Jan 5, 2009",N/A
PAWS & CLAWS: PAMPERED PETS 2,Paws & Claws: Pampered Pets 2 lets players pamper and indulge their clients as owner of the Paw2 and Claws Pet Spa.,"Genre(s): Simulation, Miscellaneous, Virtual Life, Virtual, Virtual Life",N/A,tbd,THQ,N/A,"May 24, 2011",N/A
PAWS & CLAWS: PET VET 2,"Heal with Your Heart & Hands. Let the love in your heart and your skills as a vet guide you as you nurse your pet friends back to health. Nurture them as you grow your pet care business and become every animal’s best friend. Care for 7 adorable animals including horses, kittens, puppies, fawns, lambs & more. Use the DS stylus to examine and diagnose over 25 unique cases. Customize your Pet Vet office with 28 accessories – furniture, decor & more. Race through the riding course on your horse and discover a beautiful stream. [THQ]","Genre(s): Simulation, Strategy, General, General, Virtual, Career",N/A,tbd,ValuSoft,N/A,"Aug 7, 2007",N/A
PDC WORLD CHAMPIONSHIP DARTS 2009,"Completely rewritten by award winning studio Rebellion PDC World Championship Darts 2009 promises to be the best darts game to date. PDC Darts 2009 has 18 top pro's featured in the game, new walk ins, licensed darts music, all new venues, brand new commentary, player editor, new control systems with multiple assist modes, new career modes, female darts players and much much more. Fancy stepping up to the oche and taking on the pro's...Game on! Pro darts players included in the game :- Phil Taylor, Mark Dudbridge, Raymond van Barneveld, Roland Scholten, Peter Manley, Ronnie Baxter, Wayne Mardle, Terry Jenkins, Dennis Priestley, Kevin Painter, Adrian Lewis, Andy Hamilton, Alan Warriner-Little, Andy Jenkins, John Part , James Wade, Colin Lloyd and Alan Tabern. [Oxygen Interactive]","Genre(s): Sports, Alternative, Individual, Other, Other",45,tbd,Rebellion,N/A,"Jun 16, 2009",N/A
PEG SOLITAIRE,"A classic thinking game, Peg Solitaire is a board game for solo players where you have to move pegs strategically on a cross-shaped board with 33 holes. Some boards use marbles that sit in shallow indentations. In the United Kingdom, this game is known as Solitaire, and the card games are called Patience. The game has five levels with 41 stages to allow players to learn the game-play techniques step by step.","Genre(s): Miscellaneous, Board Games, Board Games, Board / Card Game",N/A,tbd,N/A,N/A,"Nov 1, 2010",N/A
PEGGLE: DUAL SHOT,"Shoot and clear the orange pegs from 120 levels spanning two full Adventure modes including 10 all-new levels in the exclusive Bonus Underground. Wield 11 Magic Powers, score amazing style shots, and collect valuable gems and power-ups in the Bonus Underground. And the action doesn’t stop there - take your best shot in Multiplayer Duel and Quick Play modes, then put your skills to the ultimate test with 90 challenges. [PopCap Games]","Genre(s): Miscellaneous, Puzzle, Action, Puzzle, Puzzle, Action",84,7.9,Q Entertainment,N/A,"Feb 27, 2009",E
PENGUIN PATROL,"Waddle We Do?! Baby penguins have been stranded on thin ice by the evil (but oddly stylish) Walrus, and it's up to the Penguin Patrol to rescue them!
Encounter several types of penguins, such as the stubborn Bratty Penguin or the sleepy Fatty Penguin, as you trek across over 75 puzzling levels. But watch out! With each step you take, the thin ice behind you breaks. Without careful planning, you could cut off your own escape route!
Featuring a charming pixel art style, delightful music, and thoughtfully designed levels, Penguin Patrol will entice players of all ages.","Genre(s): Miscellaneous, Puzzle, General, Puzzle, General",N/A,tbd,Grab Games,N/A,"Apr 5, 2012",E
PERCY JACKSON AND THE OLYMPIANS: THE LIGHTNING THIEF,"Based on the first title in Rick Riordan’s best-selling book series and the highly anticipated film from 20th Century Fox, the tactical role-playing game puts players in command of Percy Jackson and his fellow demigods as they battle for survival in a contemporary world ruled by powerful Greek gods. [Activision]","Genre(s): Role-Playing, General, General",56,6.7,Griptonite Games,N/A,"Feb 11, 2010",N/A
PERSONAL FITNESS FOR MEN,Benefit from a high intensity workout no matter where you're at with Personal Fitness. Choose from pre-defined training schedules or build a unique custom workout as your personal fitness coach leads you through physical training and education. The training schedules tailored towards your fitness goals will help to ensure you reach and maintain your fitness goals. Specialized training schedules such as 'Six-Pack of Steel' is just one example of what awaits you in your journey to good health.,"Genre(s): Sports, Miscellaneous, Alternative, Exercise / Fitness, Other",N/A,tbd,Games Campus Cologne GmbH,N/A,"Oct 1, 2010",N/A
PERSONAL FITNESS FOR WOMEN,Benefit from a high intensity workout no matter where you're at with Personal Fitness. Choose from pre-defined training schedules or build a unique custom workout as your personal fitness coach leads you through physical training and education. The training schedules tailored towards your fitness goals will help to ensure you reach and maintain your fitness goals. Specialized training schedules such as '30 Minutes for Beauty' is just one example of what awaits you in your journey to good health.,"Genre(s): Miscellaneous, Virtual Life, Exercise / Fitness",N/A,tbd,Games Campus Cologne GmbH,N/A,"Oct 1, 2010",N/A
PERSONAL TRAINER: COOKING,"(Also known as ""Cooking Guide: Can't Decide What To Eat?"") Cooking Gide is designed to take the user through every stage of cooking. Its recipes are enhanced with many demonstrational videos which go beyond the capabilities of printed cook books. Additional functionalities are included to facilitate the cooking and preparation process.","Genre(s): Miscellaneous, General, General",81,8.1,indieszero,N/A,"Nov 24, 2008",E
PERSONAL TRAINER: MATH,"The foundation of Dr Kageyama's Maths Training is 100 square calculations a method conceived by Kageyama Hidea, a Japanese elementary school principal. The DS is held side ways like a book and all answers are written using the stylus. The key principal of the software is repetition which according to Kageyama stimulates the brain. The main exercise 100 cells maths, consists of 100 hundred simple maths problems combined into a 10 by 10 grid using the numbers at the top and side of the grid. There are however many other exercises, ranging from simple one digit math problems to slightly more complex three digit challenges.","Genre(s): Miscellaneous, Edutainment, Edutainment",63,tbd,Jupiter Corporation,N/A,"Jan 13, 2009",E
PERSONAL TRAINER: WALKING,"(Also known as ""Walk With Me! Do You Know Your Walking Routine?"" in the UK/EU) Take a walk on the fun side with Nintendo’s latest lifestyle game, which comes with two very special Activity Meter pedometers! Walk with me! Do you know your walking routine? helps you work out if your activity rhythm is up to scratch and provides valuable insight on how to set up a regular routine - the healthiest way to live! All you need to do is clip one of the Activity Meters onto your belt, put it in your pocket or even attach it to your dog’s collar and you’re away! The Activity Meter will then keep track of every step you make during the day and transmit the information to your Nintendo DS, which is where the fun starts! Using the Touch Screen and your DS Stylus, you can use the results in all sorts of ways and even make notes for your own records. The first thing to do is to check out your activity rhythm, or walking habits, and see if the duration, timing and number of steps are all the best they can be. You can set yourself a Step Target, aiming for as many or as few steps as you think you can manage. Then have a look at the Records section, where your performance result is presented in several clear and concise graphs. The Activity Meter will provide helpful comments on whether you achieved your target and will even compare your walking performance to an animal! The game will also set you fun Mini Targets after your results have been checked - perhaps to avoid fatty foods for the day, or maybe just to relax and treat yourself. Unlike a regular pedometer, one of the great things about the Activity Meter is that it allows your family, friends and even pets to join in. Up to four different people can use their own Activity Meter in conjunction with a single Game Card, allowing everyone’s results to be compared and promoting a bit of healthy competition. For the first time on Nintendo DS, Walk with me! users can use Miis to represent themselves. These can be transferred from the Mii Channel on your Wii or created in-game - there are even Mii-style dogs for your canine chums. [Nintendo]","Genre(s): Miscellaneous, General, Exercise / Fitness",69,8.4,Nintendo,N/A,"May 26, 2009",E
